,Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD),lien,Database Operations,Memory Read Cached,Memory Read Uncached,Memory Write,Latency,Memory Threaded
412,Crucial Technology BLS16G4D30CEST.16FD 16GB,29,17.4,13.5,$69.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS16G4D30CEST.16FD+16GB&id=12668,"5,174 KOps/Sec","31,386 MBytes/Sec","17,680 MBytes/Sec","13,178 MBytes/Sec",37 ns (lower is better),"35,380 MBytes/Sec"
413,Crucial Technology BLS16G4D32AESB.M16FE 16GB,28,18.9,15.5,$94.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS16G4D32AESB.M16FE+16GB&id=13069,"6,246 KOps/Sec","33,075 MBytes/Sec","19,207 MBytes/Sec","14,527 MBytes/Sec",37 ns (lower is better),"42,754 MBytes/Sec"
414,Crucial Technology BLS16G4D32AESC.M16FE 16GB,28,18.3,15.4,$89.99,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS16G4D32AESC.M16FE+16GB&id=13216,"5,903 KOps/Sec","32,149 MBytes/Sec","18,844 MBytes/Sec","14,266 MBytes/Sec",38 ns (lower is better),"41,893 MBytes/Sec"
415,Crucial Technology BLS16G4D32AESE.M16FE 16GB,26,19.1,16.5,$94.49*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS16G4D32AESE.M16FE+16GB&id=13090,"5,712 KOps/Sec","32,424 MBytes/Sec","19,882 MBytes/Sec","14,564 MBytes/Sec",40 ns (lower is better),"42,920 MBytes/Sec"
416,Crucial Technology BLS16G4D32AEST.M16FE 16GB,27,18.9,15.8,$77.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS16G4D32AEST.M16FE+16GB&id=13223,"5,972 KOps/Sec","32,226 MBytes/Sec","18,787 MBytes/Sec","14,304 MBytes/Sec",38 ns (lower is better),"46,381 MBytes/Sec"
417,Crucial Technology BLS16G4S240FSD.16FAD 16GB,50,10.3,8.4,$79.95*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS16G4S240FSD.16FAD+16GB&id=9200,"1,908 KOps/Sec","14,296 MBytes/Sec","10,922 MBytes/Sec","8,936 MBytes/Sec",50 ns (lower is better),"23,312 MBytes/Sec"
418,Crucial Technology BLS16G4S26BFSD.16FBD 16GB,36,14.9,12.1,$67.00,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS16G4S26BFSD.16FBD+16GB&id=10736,"3,625 KOps/Sec","23,171 MBytes/Sec","14,865 MBytes/Sec","12,075 MBytes/Sec",36 ns (lower is better),"29,047 MBytes/Sec"
419,Crucial Technology BLS4G4D240FSA.8FAD 4GB,28,12.8,10.2,$27.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS4G4D240FSA.8FAD+4GB&id=6658,"3,667 KOps/Sec","21,366 MBytes/Sec","11,618 MBytes/Sec","9,629 MBytes/Sec",38 ns (lower is better),"43,544 MBytes/Sec"
420,Crucial Technology BLS4G4D240FSA.M8FADM 4GB,40,13.9,10.8,$68.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS4G4D240FSA.M8FADM+4GB&id=6424,"4,461 KOps/Sec","26,716 MBytes/Sec","13,910 MBytes/Sec","10,598 MBytes/Sec",41 ns (lower is better),"42,002 MBytes/Sec"
421,Crucial Technology BLS4G4D240FSB.8FADG 4GB,34,14.3,11.2,$39.00*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS4G4D240FSB.8FADG+4GB&id=7833,"3,334 KOps/Sec","21,224 MBytes/Sec","14,348 MBytes/Sec","10,422 MBytes/Sec",39 ns (lower is better),"31,257 MBytes/Sec"
422,Crucial Technology BLS4G4D240FSC.8FARG 4GB,29,18.0,13.0,$26.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS4G4D240FSC.8FARG+4GB&id=8595,"4,297 KOps/Sec","28,042 MBytes/Sec","17,481 MBytes/Sec","12,305 MBytes/Sec",37 ns (lower is better),"33,874 MBytes/Sec"
423,Crucial Technology BLS4G4D240FSE.8FAR 4GB,24,15.1,10.8,$74.07*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS4G4D240FSE.8FAR+4GB&id=9412,"3,746 KOps/Sec","27,953 MBytes/Sec","15,196 MBytes/Sec","9,493 MBytes/Sec",41 ns (lower is better),"22,164 MBytes/Sec"
424,Crucial Technology BLS4G4D240FSE.8FBD 4GB,30,16.5,11.9,$18.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS4G4D240FSE.8FBD+4GB&id=9016,"3,332 KOps/Sec","27,994 MBytes/Sec","16,610 MBytes/Sec","11,048 MBytes/Sec",41 ns (lower is better),"33,180 MBytes/Sec"
425,Crucial Technology BLS4G4D26BFSB.8FBD2 4GB,33,15.9,12.6,$36.97*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS4G4D26BFSB.8FBD2+4GB&id=11347,"4,057 KOps/Sec","27,922 MBytes/Sec","16,789 MBytes/Sec","10,997 MBytes/Sec",41 ns (lower is better),"38,769 MBytes/Sec"
426,Crucial Technology BLS4G4D26BFSB.8FBR2 4GB,21,17.7,13.6,$115.37*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS4G4D26BFSB.8FBR2+4GB&id=11252,"4,868 KOps/Sec","29,111 MBytes/Sec","17,569 MBytes/Sec","13,481 MBytes/Sec",26 ns (lower is better),"32,274 MBytes/Sec"
427,Crucial Technology BLS4G4S240FSD.8FAR 4GB,28,15.5,11.4,$18.00*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS4G4S240FSD.8FAR+4GB&id=9772,NA,"20,237 MBytes/Sec","15,506 MBytes/Sec","11,397 MBytes/Sec",28 ns (lower is better),NA
428,Crucial Technology BLS4G4S240FSD.M8FADM 4GB,25,15.4,12.5,$19.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS4G4S240FSD.M8FADM+4GB&id=9605,NA,"22,119 MBytes/Sec","15,358 MBytes/Sec","12,456 MBytes/Sec",25 ns (lower is better),NA
429,Crucial Technology BLS4G4S26BFSD.8FBD2 4GB,69,16.1,8.5,$18.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS4G4S26BFSD.8FBD2+4GB&id=13185,"1,524 KOps/Sec","24,222 MBytes/Sec","14,918 MBytes/Sec","8,547 MBytes/Sec",71 ns (lower is better),"27,459 MBytes/Sec"
430,Crucial Technology BLS4G4S26BFSD.8FBR2 4GB,27,15.3,11.6,$85.35*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS4G4S26BFSD.8FBR2+4GB&id=12413,NA,"21,935 MBytes/Sec","15,286 MBytes/Sec","11,591 MBytes/Sec",27 ns (lower is better),NA
431,Crucial Technology BLS8G4D240FSA.16FAD 8GB,36,13.7,11.4,$134.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D240FSA.16FAD+8GB&id=6593,"4,048 KOps/Sec","25,177 MBytes/Sec","14,116 MBytes/Sec","11,896 MBytes/Sec",35 ns (lower is better),"35,552 MBytes/Sec"
432,Crucial Technology BLS8G4D240FSA.M16FAD 8GB,38,14.5,11.0,$134.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D240FSA.M16FAD+8GB&id=6423,"4,491 KOps/Sec","28,063 MBytes/Sec","15,087 MBytes/Sec","11,292 MBytes/Sec",39 ns (lower is better),"39,199 MBytes/Sec"
433,Crucial Technology BLS8G4D240FSB.16FADG 8GB,26,15.3,11.6,$125.28*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D240FSB.16FADG+8GB&id=8182,"3,158 KOps/Sec","22,242 MBytes/Sec","14,262 MBytes/Sec","11,754 MBytes/Sec",31 ns (lower is better),"27,541 MBytes/Sec"
434,Crucial Technology BLS8G4D240FSC.16FARG 8GB,33,16.5,12.1,$54.97,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D240FSC.16FARG+8GB&id=8710,"4,244 KOps/Sec","29,771 MBytes/Sec","16,397 MBytes/Sec","12,254 MBytes/Sec",33 ns (lower is better),"31,587 MBytes/Sec"
435,Crucial Technology BLS8G4D240FSE.16FAR 8GB,23,16.8,11.8,$160.24,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D240FSE.16FAR+8GB&id=8752,"3,088 KOps/Sec","23,071 MBytes/Sec","16,107 MBytes/Sec","11,903 MBytes/Sec",30 ns (lower is better),"27,168 MBytes/Sec"
436,Crucial Technology BLS8G4D26BFSB.16FBD2 8GB,30,17.1,13.3,$130.98*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D26BFSB.16FBD2+8GB&id=11339,"4,790 KOps/Sec","30,945 MBytes/Sec","18,005 MBytes/Sec","13,425 MBytes/Sec",37 ns (lower is better),"33,142 MBytes/Sec"
437,Crucial Technology BLS8G4D26BFSC.16FB 8GB,30,18.2,14.9,$44.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D26BFSC.16FB+8GB&id=15033,"4,713 KOps/Sec","29,613 MBytes/Sec","18,056 MBytes/Sec","13,118 MBytes/Sec",36 ns (lower is better),"35,763 MBytes/Sec"
438,Crucial Technology BLS8G4D26BFSE.16FB 8GB,24,14.3,7.0,$84.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D26BFSE.16FB+8GB&id=12666,"5,202 KOps/Sec","28,232 MBytes/Sec","16,304 MBytes/Sec","10,121 MBytes/Sec",38 ns (lower is better),"36,969 MBytes/Sec"
439,Crucial Technology BLS8G4D26BFSTK.8FD 8GB,28,17.8,14.0,$32.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D26BFSTK.8FD+8GB&id=12373,"4,415 KOps/Sec","30,505 MBytes/Sec","17,399 MBytes/Sec","10,830 MBytes/Sec",42 ns (lower is better),"35,429 MBytes/Sec"
440,Crucial Technology BLS8G4D30AESBK.M8FE 8GB,28,18.6,14.7,$146.01*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D30AESBK.M8FE+8GB&id=13252,"4,651 KOps/Sec","30,540 MBytes/Sec","18,507 MBytes/Sec","11,923 MBytes/Sec",40 ns (lower is better),"39,403 MBytes/Sec"
441,Crucial Technology BLS8G4D30AESCK.M8FE 8GB,29,18.2,14.9,$137.87,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D30AESCK.M8FE+8GB&id=13318,"4,576 KOps/Sec","30,463 MBytes/Sec","18,225 MBytes/Sec","11,615 MBytes/Sec",42 ns (lower is better),"39,455 MBytes/Sec"
442,Crucial Technology BLS8G4D30AESEK.M8FE 8GB,27,18.8,15.5,$124.80*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D30AESEK.M8FE+8GB&id=13088,"4,944 KOps/Sec","31,151 MBytes/Sec","18,890 MBytes/Sec","12,731 MBytes/Sec",39 ns (lower is better),"40,160 MBytes/Sec"
443,Crucial Technology BLS8G4D30BESBK.8FB 8GB,29,16.8,12.6,$130.00*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D30BESBK.8FB+8GB&id=13114,"4,711 KOps/Sec","29,289 MBytes/Sec","16,256 MBytes/Sec","10,729 MBytes/Sec",40 ns (lower is better),"37,550 MBytes/Sec"
444,Crucial Technology BLS8G4D30CESTK.8FD 8GB,32,16.0,13.2,$38.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D30CESTK.8FD+8GB&id=12425,"4,416 KOps/Sec","30,000 MBytes/Sec","16,721 MBytes/Sec","11,197 MBytes/Sec",45 ns (lower is better),"39,232 MBytes/Sec"
445,Crucial Technology BLS8G4D32AESBK.M8FE 8GB,27,18.7,15.3,$39.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D32AESBK.M8FE+8GB&id=13082,"4,555 KOps/Sec","31,015 MBytes/Sec","18,419 MBytes/Sec","11,889 MBytes/Sec",39 ns (lower is better),"39,560 MBytes/Sec"
446,Crucial Technology BLS8G4D32AESCK.M8FE 8GB,29,17.2,13.2,$150.98*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D32AESCK.M8FE+8GB&id=13183,"4,773 KOps/Sec","30,737 MBytes/Sec","18,182 MBytes/Sec","11,475 MBytes/Sec",39 ns (lower is better),"40,816 MBytes/Sec"
447,Crucial Technology BLS8G4D32AESEK.M8FE 8GB,28,20.9,16.1,$142.39,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D32AESEK.M8FE+8GB&id=13261,"4,757 KOps/Sec","30,899 MBytes/Sec","18,448 MBytes/Sec","12,104 MBytes/Sec",38 ns (lower is better),"40,239 MBytes/Sec"
448,Crucial Technology BLS8G4D32AESTK.M8FE 8GB,30,17.4,14.4,$38.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4D32AESTK.M8FE+8GB&id=13447,"4,570 KOps/Sec","30,519 MBytes/Sec","17,905 MBytes/Sec","11,879 MBytes/Sec",38 ns (lower is better),"40,151 MBytes/Sec"
449,Crucial Technology BLS8G4S240FSD.16FAR 8GB,25,15.5,12.7,$94.37*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4S240FSD.16FAR+8GB&id=9532,NA,"20,425 MBytes/Sec","15,526 MBytes/Sec","12,711 MBytes/Sec",25 ns (lower is better),NA
450,Crucial Technology BLS8G4S26BFSD.16FBD2 8GB,25,15.4,11.9,$117.77,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLS8G4S26BFSD.16FBD2+8GB&id=11695,NA,"24,396 MBytes/Sec","15,431 MBytes/Sec","11,946 MBytes/Sec",25 ns (lower is better),NA
451,Crucial Technology BLT16G4D30AETA.K16FB 16GB,30,17.3,14.2,$277.72*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLT16G4D30AETA.K16FB+16GB&id=11427,"5,361 KOps/Sec","29,134 MBytes/Sec","16,409 MBytes/Sec","13,272 MBytes/Sec",35 ns (lower is better),"32,614 MBytes/Sec"
452,Crucial Technology BLT4G4D26AFTA.8FADG 4GB,23,16.5,12.6,$33.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLT4G4D26AFTA.8FADG+4GB&id=8152,"3,155 KOps/Sec","26,550 MBytes/Sec","17,190 MBytes/Sec","12,105 MBytes/Sec",39 ns (lower is better),"31,881 MBytes/Sec"
453,Crucial Technology BLT4G4D30AETA.K8FE 4GB,20,18.5,14.3,$34.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLT4G4D30AETA.K8FE+4GB&id=9354,"4,081 KOps/Sec","29,136 MBytes/Sec","17,066 MBytes/Sec","12,349 MBytes/Sec",36 ns (lower is better),"34,865 MBytes/Sec"
454,Crucial Technology BLT8G4D26AFTA.16FAD 8GB,36,15.6,12.5,$39.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLT8G4D26AFTA.16FAD+8GB&id=8198,"4,698 KOps/Sec","27,042 MBytes/Sec","16,519 MBytes/Sec","12,824 MBytes/Sec",38 ns (lower is better),"32,690 MBytes/Sec"
455,Crucial Technology BLT8G4D30AETA.K16FD 8GB,17,20.8,16.8,$82.39*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLT8G4D30AETA.K16FD+8GB&id=12616,"5,582 KOps/Sec","33,081 MBytes/Sec","19,520 MBytes/Sec","16,674 MBytes/Sec",22 ns (lower is better),"36,017 MBytes/Sec"
456,Crucial Technology BLT8G4D30AETA.K16FE 8GB,28,18.2,13.7,$59.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLT8G4D30AETA.K16FE+8GB&id=9232,"4,220 KOps/Sec","29,746 MBytes/Sec","17,801 MBytes/Sec","12,909 MBytes/Sec",38 ns (lower is better),"36,118 MBytes/Sec"
457,Crucial Technology BLT8G4D30BET4K.C8FD 8GB,31,17.1,13.9,$37.70*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+BLT8G4D30BET4K.C8FD+8GB&id=12436,"4,842 KOps/Sec","31,555 MBytes/Sec","18,523 MBytes/Sec","12,143 MBytes/Sec",39 ns (lower is better),"39,804 MBytes/Sec"
458,Crucial Technology CB8GS2400.C8D 8GB,89,13.6,6.8,$43.97*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CB8GS2400.C8D+8GB&id=13964,"2,960 KOps/Sec","24,782 MBytes/Sec","15,220 MBytes/Sec","9,933 MBytes/Sec",60 ns (lower is better),"29,381 MBytes/Sec"
459,Crucial Technology CT16G4DFD8213.16FDD1 16GB,76,13.6,6.4,$88.16*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFD8213.16FDD1+16GB&id=11742,"5,090 KOps/Sec","29,614 MBytes/Sec","15,563 MBytes/Sec","9,564 MBytes/Sec",54 ns (lower is better),"28,524 MBytes/Sec"
460,Crucial Technology CT16G4DFD8213.C16FAD 16GB,35,16.4,11.6,$109.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFD8213.C16FAD+16GB&id=9470,"3,402 KOps/Sec","27,442 MBytes/Sec","16,015 MBytes/Sec","11,527 MBytes/Sec",36 ns (lower is better),"28,466 MBytes/Sec"
461,Crucial Technology CT16G4DFD8213.C16FBD 16GB,33,16.3,10.9,$63.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFD8213.C16FBD+16GB&id=9284,"3,543 KOps/Sec","29,349 MBytes/Sec","16,919 MBytes/Sec","11,265 MBytes/Sec",40 ns (lower is better),"25,920 MBytes/Sec"
462,Crucial Technology CT16G4DFD8213.M16FA 16GB,30,14.9,10.0,$69.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFD8213.M16FA+16GB&id=8982,"3,113 KOps/Sec","26,636 MBytes/Sec","14,942 MBytes/Sec","10,026 MBytes/Sec",31 ns (lower is better),"20,430 MBytes/Sec"
463,Crucial Technology CT16G4DFD8213.M16FB 16GB,25,16.1,11.3,$58.70*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFD8213.M16FB+16GB&id=8796,"3,076 KOps/Sec","26,540 MBytes/Sec","14,858 MBytes/Sec","10,469 MBytes/Sec",40 ns (lower is better),"28,058 MBytes/Sec"
464,Crucial Technology CT16G4DFD824A.C16FAD 16GB,34,16.7,12.4,$217.35*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFD824A.C16FAD+16GB&id=10047,"4,234 KOps/Sec","29,305 MBytes/Sec","16,068 MBytes/Sec","12,240 MBytes/Sec",36 ns (lower is better),"28,597 MBytes/Sec"
465,Crucial Technology CT16G4DFD824A.C16FBD 16GB,34,15.5,11.7,$96.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFD824A.C16FBD+16GB&id=9153,"4,062 KOps/Sec","27,949 MBytes/Sec","15,231 MBytes/Sec","11,481 MBytes/Sec",39 ns (lower is better),"31,491 MBytes/Sec"
466,Crucial Technology CT16G4DFD8266.C16FD1 16GB,35,16.3,13.5,$435.34*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFD8266.C16FD1+16GB&id=11917,"5,158 KOps/Sec","30,530 MBytes/Sec","16,248 MBytes/Sec","12,777 MBytes/Sec",40 ns (lower is better),"35,068 MBytes/Sec"
467,Crucial Technology CT16G4DFD832A.C16FJ 16GB,35,16.4,16.0,$86.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFD832A.C16FJ+16GB&id=15253,"7,212 KOps/Sec","32,633 MBytes/Sec","17,592 MBytes/Sec","14,385 MBytes/Sec",41 ns (lower is better),"48,856 MBytes/Sec"
468,Crucial Technology CT16G4DFD832A.M16FJ 16GB,31,15.9,14.7,$61.97*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFD832A.M16FJ+16GB&id=15112,"5,704 KOps/Sec","32,715 MBytes/Sec","18,191 MBytes/Sec","13,845 MBytes/Sec",40 ns (lower is better),"40,077 MBytes/Sec"
469,Crucial Technology CT16G4DFRA266.C8FB 16GB,35,16.2,13.2,$63.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFRA266.C8FB+16GB&id=15303,"5,710 KOps/Sec","32,571 MBytes/Sec","16,420 MBytes/Sec","11,884 MBytes/Sec",42 ns (lower is better),"34,089 MBytes/Sec"
470,Crucial Technology CT16G4DFRA32A.C16FP 16GB,37,21.1,15.9,$67.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFRA32A.C16FP+16GB&id=16236,"6,583 KOps/Sec","33,563 MBytes/Sec","20,767 MBytes/Sec","15,063 MBytes/Sec",42 ns (lower is better),"40,429 MBytes/Sec"
471,Crucial Technology CT16G4DFRA32A.C8FE 16GB,31,18.1,14.8,$67.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFRA32A.C8FE+16GB&id=15238,"6,397 KOps/Sec","32,857 MBytes/Sec","18,900 MBytes/Sec","14,089 MBytes/Sec",38 ns (lower is better),"42,855 MBytes/Sec"
472,Crucial Technology CT16G4DFS8266.C8FB 16GB,27,17.3,14.6,$77.43*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFS8266.C8FB+16GB&id=15014,"5,607 KOps/Sec","28,098 MBytes/Sec","15,364 MBytes/Sec","13,389 MBytes/Sec",38 ns (lower is better),"34,833 MBytes/Sec"
473,Crucial Technology CT16G4DFS832A.C8FE 16GB,34,20.0,13.8,$220.60*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4DFS832A.C8FE+16GB&id=16417,"5,913 KOps/Sec","32,290 MBytes/Sec","19,982 MBytes/Sec","13,838 MBytes/Sec",35 ns (lower is better),"42,742 MBytes/Sec"
474,Crucial Technology CT16G4SFD8213.C16FAD 16GB,41,12.2,9.7,$36.96,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFD8213.C16FAD+16GB&id=9419,"2,473 KOps/Sec","19,252 MBytes/Sec","12,686 MBytes/Sec","9,656 MBytes/Sec",45 ns (lower is better),"23,713 MBytes/Sec"
475,Crucial Technology CT16G4SFD8213.C16FBD 16GB,35,14.0,10.9,$63.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFD8213.C16FBD+16GB&id=9085,"3,235 KOps/Sec","24,198 MBytes/Sec","14,553 MBytes/Sec","11,014 MBytes/Sec",42 ns (lower is better),"25,850 MBytes/Sec"
476,Crucial Technology CT16G4SFD8213.M16FA 16GB,26,15.4,11.4,$51.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFD8213.M16FA+16GB&id=8983,"2,819 KOps/Sec","22,132 MBytes/Sec","15,399 MBytes/Sec","11,590 MBytes/Sec",34 ns (lower is better),"25,886 MBytes/Sec"
477,Crucial Technology CT16G4SFD8213.M16FB 16GB,28,13.7,10.9,$62.33*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFD8213.M16FB+16GB&id=8901,NA,"17,755 MBytes/Sec","13,726 MBytes/Sec","10,946 MBytes/Sec",28 ns (lower is better),NA
478,Crucial Technology CT16G4SFD824A.C16FBD 16GB,38,14.3,12.1,$119.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFD824A.C16FBD+16GB&id=10205,"2,790 KOps/Sec","22,595 MBytes/Sec","14,575 MBytes/Sec","12,212 MBytes/Sec",40 ns (lower is better),"27,451 MBytes/Sec"
479,Crucial Technology CT16G4SFD824A.C16FBR 16GB,36,14.9,12.2,$112.81*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFD824A.C16FBR+16GB&id=9356,"2,916 KOps/Sec","23,937 MBytes/Sec","14,677 MBytes/Sec","12,218 MBytes/Sec",37 ns (lower is better),"27,572 MBytes/Sec"
480,Crucial Technology CT16G4SFD824A.M16FA 16GB,25,15.9,12.9,$81.77*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFD824A.M16FA+16GB&id=9339,NA,"22,485 MBytes/Sec","15,871 MBytes/Sec","12,855 MBytes/Sec",25 ns (lower is better),NA
481,Crucial Technology CT16G4SFD8266 16GB,34,12.7,8.9,$109.00*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFD8266+16GB&id=14240,"4,219 KOps/Sec","22,092 MBytes/Sec","14,305 MBytes/Sec","11,050 MBytes/Sec",32 ns (lower is better),"27,299 MBytes/Sec"
482,Crucial Technology CT16G4SFD8266.16FE1 16GB,53,15.6,13.7,$215.88,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFD8266.16FE1+16GB&id=15689,"4,841 KOps/Sec","29,258 MBytes/Sec","15,600 MBytes/Sec","13,741 MBytes/Sec",53 ns (lower is better),"34,614 MBytes/Sec"
483,Crucial Technology CT16G4SFD8266.C16FD1 16GB,36,16.1,14.0,$66.34*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFD8266.C16FD1+16GB&id=12202,"3,627 KOps/Sec","26,231 MBytes/Sec","15,718 MBytes/Sec","12,855 MBytes/Sec",41 ns (lower is better),"31,873 MBytes/Sec"
484,Crucial Technology CT16G4SFD832A.M16FJ 16GB,32,16.9,15.3,$79.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFD832A.M16FJ+16GB&id=14975,"5,090 KOps/Sec","31,157 MBytes/Sec","17,496 MBytes/Sec","13,614 MBytes/Sec",38 ns (lower is better),"38,202 MBytes/Sec"
485,Crucial Technology CT16G4SFRA266.C16FJ 16GB,30,17.0,15.1,$38.75,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFRA266.C16FJ+16GB&id=16316,"5,198 KOps/Sec","31,141 MBytes/Sec","16,973 MBytes/Sec","15,113 MBytes/Sec",30 ns (lower is better),"33,285 MBytes/Sec"
486,Crucial Technology CT16G4SFRA266.C8FB 16GB,40,14.3,12.5,$63.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFRA266.C8FB+16GB&id=15266,"3,293 KOps/Sec","25,911 MBytes/Sec","14,778 MBytes/Sec","11,601 MBytes/Sec",45 ns (lower is better),"31,334 MBytes/Sec"
487,Crucial Technology CT16G4SFRA266.C8FE 16GB,34,15.9,13.4,$63.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFRA266.C8FE+16GB&id=15257,"3,592 KOps/Sec","26,412 MBytes/Sec","15,291 MBytes/Sec","12,049 MBytes/Sec",42 ns (lower is better),"31,612 MBytes/Sec"
488,Crucial Technology CT16G4SFRA32A.C16FJ 16GB,51,16.1,14.7,$36.28,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFRA32A.C16FJ+16GB&id=16252,"4,767 KOps/Sec","29,761 MBytes/Sec","17,720 MBytes/Sec","13,309 MBytes/Sec",48 ns (lower is better),"41,687 MBytes/Sec"
489,Crucial Technology CT16G4SFRA32A.C8FB 16GB,38,15.6,13.4,$67.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFRA32A.C8FB+16GB&id=15659,"4,346 KOps/Sec","29,061 MBytes/Sec","16,932 MBytes/Sec","11,303 MBytes/Sec",41 ns (lower is better),"38,427 MBytes/Sec"
